gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn_value,cltv,tenure_group,avg_monthly_charge,charge_vs_avg,payment_ratio,total_services,cost_per_service,high_risk,engagement_score,tenure_x_contract,charge_x_risk,log_total_charges,log_monthly_charges,log_cltv
Female,No,No,No,7,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,59.5,415.95,1,4661,New,59.42142857142857,-5.261692460599178,0.9986794717887154,3,19.83333333333333,2,0.5257936507936508,0,119.0,6.032966310532994,4.102643365036796,8.447199819595703
Male,Yes,Yes,No,12,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.45,950.2,1,5374,New,79.18333333333334,15.688307539400824,0.9842552309923348,2,40.225,3,1.4523809523809523,0,241.35,6.857724345376572,4.399989335048054,8.589513852995864
Female,No,Yes,No,42,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),77.95,3384.0,1,5396,Mature,80.57142857142857,13.188307539400824,1.0336296160542473,2,38.975,2,1.869047619047619,0,155.9,8.127109185346375,4.368814740701652,8.593598522618644
Male,Yes,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.7,165.4,1,2803,New,82.7,9.938307539400824,1.107095046854083,2,37.35,3,0.3134920634920635,0,224.1,5.114394528387108,4.326778160443404,7.938802248154481
Male,Yes,No,No,1,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,88.8,88.8,1,3106,New,88.8,24.03830753940082,1.0,3,29.6,3,0.4424603174603174,0,266.4,4.497584975308154,4.497584975308154,8.041412909393047
Male,No,No,No,30,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.25,2755.35,1,5654,Mature,91.845,25.48830753940082,1.0176731301939057,3,30.08333333333333,3,0.8452380952380952,0,270.75,7.921662619716148,4.513602992462601,8.640295388550221
Female,No,No,No,15,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),64.65,994.55,1,4780,Growing,66.30333333333333,-0.1116924605991727,1.025573601443671,3,21.55,2,0.6369047619047619,0,129.3,6.903295348260044,4.184337600748806,8.472405008626103
Male,Yes,Yes,No,13,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.05,1169.35,1,3861,Growing,89.94999999999999,24.28830753940082,1.0101066816395283,4,22.2625,2,1.751984126984127,0,178.1,7.065058128355913,4.500365071621965,8.258940462988459
Male,No,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Electronic check,87.4,5918.8,1,4421,Loyal,88.34029850746269,22.638307539400827,1.010758564158612,3,29.133333333333336,1,3.359126984126984,67,87.4,8.686057943523583,4.481871969643598,8.394347361417392
Female,Yes,No,No,23,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.75,2293.6,1,2740,Growing,99.72173913043478,29.98830753940082,1.0524721807961457,4,23.6875,3,0.8908730158730158,0,284.25,7.738313815365043,4.561740628060756,7.916078096302786
Female,No,No,No,35,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.45,3029.1,1,5874,Mature,86.54571428571428,21.688307539400824,1.0011071635131783,2,43.225,3,0.7718253968253967,0,259.35,8.016350901259148,4.471067201464611,8.67846133901236
Female,No,Yes,No,56,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,98.25,5508.35,1,4886,Loyal,98.36339285714288,33.48830753940082,1.0011541257724466,4,24.5625,2,3.349206349206349,56,196.5,8.614201927856143,4.5976419195673,8.494333897270154
Female,No,Yes,No,9,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.75,655.9,1,5105,New,72.87777777777778,10.988307539400822,0.962082874954162,2,37.875,2,1.4107142857142856,0,151.5,6.487531799898427,4.340553386467307,8.53817159780143
Female,Yes,Yes,No,17,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),85.35,1463.45,1,3209,Growing,86.08529411764707,20.588307539400816,1.0086150453151386,3,28.45,2,1.6646825396825398,0,170.7,7.28923502433979,4.458408804592688,8.07402621612406
Male,No,No,No,48,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),106.1,5082.8,1,5898,Mature,105.89166666666668,41.338307539400816,0.9980364436066606,5,21.22,1,2.380952380952381,48,106.1,8.533814292432474,4.673762977453703,8.682538124003075
Male,Yes,No,No,17,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.05,770.6,1,3797,Growing,45.32941176470588,-19.71169246059918,1.0062022589279886,1,45.05,3,0.3789682539682539,0,135.14999999999998,6.648466281031574,3.829727762701316,8.242229891372231
Female,No,No,No,34,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,109.8,3587.25,1,3410,Mature,105.50735294117646,45.03830753940082,0.9609048537447766,6,18.3,2,1.3293650793650793,0,219.6,8.18541989745149,4.707726774313183,8.134760782418645
Female,Yes,No,No,42,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.65,3541.35,1,4871,Mature,84.31785714285714,19.888307539400827,0.9960762804826596,2,42.325,3,0.8690476190476191,0,253.95,8.172545627690223,4.450269224770129,8.491259809389733
Male,No,Yes,No,11,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),79.5,868.5,1,3469,New,78.95454545454545,14.738307539400822,0.9931389365351628,2,39.75,2,1.4384920634920633,0,159.0,6.767918333794338,4.388257184424518,8.151909872940905
Female,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,85.8,85.8,1,2850,New,85.8,21.03830753940082,1.0,2,42.9,1,0.2996031746031746,0,85.8,4.463606621666305,4.463606621666305,7.955425088912672
Male,Yes,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.1,79.1,1,5001,New,79.1,14.338307539400816,1.0,2,39.55,3,0.2996031746031746,0,237.3,4.383275854074314,4.383275854074314,8.517593111437565
Female,No,Yes,No,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.3,134.5,1,4903,New,44.833333333333336,-20.46169246059918,1.012039127163281,1,44.3,1,1.1845238095238095,0,44.3,4.908971640319756,3.813307032488989,8.497806477616047
Male,No,Yes,No,50,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),105.95,5341.8,1,5536,Loyal,106.836,41.18830753940082,1.0083624351109015,5,21.19,1,2.408730158730159,0,105.95,8.58350513910295,4.672361435528415,8.619208116822968
Male,No,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.75,324.6,1,3965,New,64.92,4.988307539400822,0.930752688172043,1,69.75,3,0.2123015873015873,0,209.25,5.785669634128385,4.259152536523347,8.285513309079741
Male,No,Yes,No,51,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.65,4812.75,1,4747,Loyal,94.36764705882354,29.888307539400827,0.9970168733103384,3,31.55,3,2.136904761904762,0,283.95000000000005,8.479231685129118,4.560695695886262,8.465478755729558
Female,No,No,No,46,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),96.05,4399.5,1,2712,Mature,95.6413043478261,31.28830753940082,0.9957449697847588,3,32.016666666666666,1,1.0674603174603174,0,96.05,8.389473449813867,4.57522630961502,7.905810312658931
Male,Yes,No,No,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,50.15,50.15,1,3438,New,50.15,-14.61169246059918,1.0,2,25.075,2,0.2996031746031746,0,100.3,3.934762492397636,3.934762492397636,8.142936010432265
Female,No,Yes,No,41,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),113.6,4594.95,1,4963,Mature,112.0719512195122,48.838307539400816,0.9865488663689456,7,16.228571428571428,2,2.5694444444444446,0,227.2,8.43293075988423,4.741447804280639,8.509967146324497
Female,No,No,No,29,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,78.9,2384.15,1,3249,Mature,82.21206896551725,14.138307539400827,1.041978060399458,2,39.45,3,0.6884920634920635,0,236.7,7.777017294426516,4.380775852772229,8.086410275323782
Female,No,Yes,No,26,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,60.05,1616.15,1,2039,Mature,62.159615384615385,-4.711692460599181,1.0351309805930955,3,20.016666666666666,3,1.7896825396825398,0,180.15,7.388420619653236,4.111693200556713,7.620705086838262
Female,No,No,No,1,No,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,34.7,34.7,1,4476,New,34.7,-30.061692460599176,1.0,1,34.7,3,0.1567460317460317,0,104.1,3.5751506887855933,3.5751506887855933,8.406708458240965
Male,No,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.3,264.8,1,4934,New,88.26666666666667,20.53830753940082,1.0347792106291522,2,42.65,3,0.3273809523809524,0,255.9,5.582744146279145,4.457829598089382,8.504107951867582
Female,No,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),102.45,6615.15,1,4688,Loyal,100.22954545454544,37.68830753940082,0.9783264563645236,5,20.49,1,3.630952380952381,66,102.45,8.797268908756067,4.639088404191552,8.452974619089586
Female,No,Yes,No,21,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.4,2200.25,1,5570,Growing,104.77380952380952,39.63830753940083,1.003580550994344,5,20.880000000000003,2,2.005952380952381,0,208.8,7.696780659810416,4.657762636107262,8.625329850020815
Male,No,No,No,1,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.75,99.75,1,4214,New,99.75,34.98830753940082,1.0,4,24.9375,3,0.5853174603174602,0,299.25,4.612642200826793,4.612642200826793,8.346404870435956
Male,No,No,No,4,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,74.4,299.7,1,3633,New,74.925,9.638307539400827,1.007056451612903,5,14.88,3,0.7698412698412699,0,223.2,5.706113089994483,4.32280727501391,8.198089248956116
Female,No,No,No,9,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.25,639.65,1,5393,New,71.07222222222222,9.488307539400822,0.9572016460905348,2,37.125,2,0.4107142857142857,0,148.5,6.462483285955585,4.3208159036289855,8.593042503699674
Male,No,No,No,1,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,59.85,59.85,1,4017,New,59.85,-4.911692460599177,1.0,2,29.925,3,0.2996031746031746,0,179.55,4.108411819433536,4.108411819433536,8.29853954537488
Female,Yes,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.6,69.6,1,3438,New,69.6,4.838307539400816,1.0,1,69.6,3,0.1567460317460317,0,208.8,4.257030144499196,4.257030144499196,8.142936010432265
Male,No,No,No,9,No,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,45.4,418.8,1,5028,New,46.53333333333333,-19.36169246059918,1.02496328928047,2,22.7,3,0.4107142857142857,0,136.2,6.039778407386533,3.8372994592322094,8.522976436171964
Female,No,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.5,19.5,1,5211,New,19.5,-45.26169246059918,1.0,1,19.5,1,0.1567460317460317,0,19.5,3.0204248861443626,3.0204248861443626,8.558718938244736
Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.9,69.9,1,3349,New,69.9,5.138307539400827,1.0,1,69.9,3,0.1567460317460317,0,209.7,4.2612704335380815,4.2612704335380815,8.116715624819111
Female,No,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),87.15,183.75,1,4149,New,91.875,22.388307539400827,1.0542168674698795,3,29.05,2,0.4563492063492063,0,174.3,5.219003559828312,4.47903990884388,8.330863613224745
Female,No,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),84.75,264.85,1,2014,New,88.28333333333335,19.98830753940082,1.041691248770895,2,42.375,2,1.3273809523809523,0,169.5,5.582932239950347,4.45143608604605,7.608374474380783
Male,No,No,No,14,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,89.95,1178.4,1,5463,Growing,84.17142857142858,25.188307539400824,0.9357579607718576,3,29.98333333333333,3,0.623015873015873,0,269.85,7.072761113566404,4.510309904964132,8.605936401250625
Female,Yes,No,No,41,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,113.2,4689.5,1,3380,Mature,114.3780487804878,48.43830753940082,1.0104067913470651,6,18.866666666666667,3,1.4265873015873014,0,339.6,8.453294465566005,4.73795129722191,8.125926802707886
Male,Yes,No,No,13,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.5,1201.15,1,5394,Growing,92.39615384615384,25.73830753940082,1.020951976200595,3,30.166666666666668,3,0.6091269841269841,0,271.5,7.091866899322588,4.516338972281476,8.593227877692234
Male,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,79.0,143.65,1,5239,New,71.825,14.238307539400822,0.9091772151898736,2,39.5,2,0.3134920634920635,0,158.0,4.974317031422144,4.382026634673881,8.564076777315087
Female,No,No,No,18,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),20.15,390.85,1,4931,Growing,21.71388888888889,-44.61169246059918,1.0776123518059002,1,20.15,0,1.3928571428571428,18,0.0,5.9708791134988735,3.0516399054922867,8.503499864284235
Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.65,71.65,1,2377,New,71.65,6.888307539400827,1.0,1,71.65,3,0.1567460317460317,0,214.95,4.285653390016292,4.285653390016292,7.774015077250727
Female,No,No,No,4,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.35,77.5,1,5984,New,19.375,-44.41169246059918,0.952088452088452,1,20.35,1,0.1984126984126984,0,20.35,4.363098624788363,3.061051739674633,8.697011617992073
Female,No,No,No,38,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),84.25,3264.5,1,2885,Mature,85.90789473684211,19.48830753940082,1.0196782758082148,4,21.0625,2,1.0992063492063493,0,168.5,8.091168169342712,4.445588116163626,7.967626739333816
Female,No,No,No,12,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),78.1,947.3,1,4741,New,78.94166666666666,13.338307539400816,1.0107767819035425,2,39.05,1,0.4523809523809523,0,78.1,6.854670907889681,4.370712874773608,8.464214266625351
Female,No,Yes,No,19,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,89.65,1761.05,1,3046,Growing,92.68684210526315,24.888307539400827,1.0338744239293156,3,29.883333333333336,1,1.6924603174603174,0,89.65,7.474233182938004,4.50700593720086,8.021912778985708
Female,No,No,No,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.7,973.25,1,5561,New,97.325,33.938307539400824,0.9860688956433638,4,24.675,3,0.7103174603174602,0,296.1,6.881667944218819,4.602165676967792,8.62371303479391
Female,No,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,76.35,76.35,1,5613,New,76.35,11.588307539400816,1.0,2,38.175,2,0.2996031746031746,0,152.7,4.348340577019075,4.348340577019075,8.633018756921828
Female,No,No,No,23,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.15,1676.95,1,5216,Growing,72.9108695652174,14.388307539400827,0.921173336263012,2,39.575,3,0.6051587301587301,0,237.45,7.42532808920537,4.383899879055562,8.559677803022392
Male,Yes,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.0,2642.05,1,4584,Mature,82.5640625,20.23830753940082,0.971341911764706,2,42.5,3,1.73015873015873,0,255.0,7.879688832321678,4.454347296253507,8.430545384690566
Male,Yes,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,85.3,2661.1,1,2712,Mature,83.159375,20.53830753940082,0.9749047479484172,2,42.65,2,1.73015873015873,0,170.6,7.886870563989527,4.457829598089382,7.905810312658931
Female,No,No,No,31,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),86.55,2697.4,1,4198,Mature,87.01290322580645,21.78830753940082,1.005348390823876,2,43.275,2,0.7162698412698413,0,173.1,7.90041428374744,4.472210058731861,8.342601680684194
Male,No,No,No,19,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.85,1424.5,1,2251,Growing,74.97368421052632,9.088307539400816,1.015215764529808,2,36.925,2,0.5496031746031746,0,147.7,7.2622779083527265,4.3154861108656375,7.719573989259581
Male,Yes,Yes,No,57,No,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,44.85,2572.95,1,5172,Loyal,45.13947368421052,-19.911692460599177,1.0064542627471686,2,22.425,3,2.077380952380952,0,134.55,7.853196962947979,3.825375198702474,8.551208070003515
Male,Yes,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.1,45.1,1,4499,New,45.1,-19.661692460599177,1.0,1,45.1,2,0.1567460317460317,0,90.2,3.8308129500026022,3.8308129500026022,8.411832675758411
Male,No,No,No,24,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,96.0,2122.45,1,3068,Growing,88.43541666666665,31.23830753940082,0.9212022569444444,4,24.0,3,0.9047619047619048,0,288.0,7.66079740344362,4.574710978503383,8.029107054619736
Male,No,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),20.05,20.05,1,4710,New,20.05,-44.71169246059918,1.0,1,20.05,1,0.1567460317460317,0,20.05,3.0469005601283903,3.0469005601283903,8.45765547870004
Male,No,Yes,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),108.65,6937.95,1,6120,Loyal,106.7376923076923,43.88830753940083,0.9823993769690962,6,18.10833333333333,0,4.759920634920635,130,0.0,8.84490574522436,4.697293474863897,8.71948076085107
Male,No,No,No,10,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.55,402.6,1,4097,New,40.260000000000005,-19.21169246059918,0.8838638858397366,1,45.55,3,0.2817460317460317,0,136.64999999999998,6.000424288479454,3.840527003723076,8.318254328798846
Female,No,Yes,No,2,No,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.1,68.75,1,2643,New,34.375,-29.661692460599177,0.9793447293447292,1,35.1,3,1.1706349206349205,0,105.3,4.244917420701475,3.586292865338835,7.880048200971577
Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),46.2,46.2,1,4167,New,46.2,-18.561692460599176,1.0,1,46.2,1,0.1567460317460317,0,46.2,3.8543938925915096,3.8543938925915096,8.335191583433202
Female,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.15,45.15,1,5828,New,45.15,-19.61169246059918,1.0,1,45.15,2,0.1567460317460317,0,90.3,3.831896960948861,3.831896960948861,8.67060073804555
Male,Yes,No,No,1,No,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,43.3,43.3,1,4972,New,43.3,-21.46169246059918,1.0,3,14.433333333333332,3,0.4424603174603174,0,129.89999999999998,3.7909846770510898,3.7909846770510898,8.511778558714738
Female,Yes,No,No,38,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),57.15,2250.65,1,3110,Mature,59.227631578947374,-7.61169246059918,1.0363540083805316,3,19.05,2,0.9563492063492064,0,114.3,7.719418559774295,4.063025878964673,8.042699496897637
Female,No,Yes,No,19,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.2,1441.1,1,4718,Growing,75.84736842105262,8.438307539400824,1.0361662352602818,2,36.6,3,1.5496031746031744,0,219.6,7.273855663568025,4.306764150173335,8.459352191726387
Male,No,No,No,52,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.35,4338.6,1,6402,Loyal,83.4346153846154,20.588307539400816,0.9775584696498582,3,28.45,3,1.1507936507936507,0,256.04999999999995,8.375537456948296,4.458408804592688,8.764521909518802
Female,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.95,45.95,1,4888,New,45.95,-18.811692460599176,1.0,1,45.95,1,0.1567460317460317,0,45.95,3.849083205654272,3.849083205654272,8.494743062578646
Female,No,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,83.75,247.25,1,4852,New,82.41666666666667,18.98830753940082,0.9840796019900496,3,27.916666666666668,2,0.4702380952380952,0,167.5,5.514436302925282,4.43970574626056,8.487352349405215
Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.05,70.05,1,2699,New,70.05,5.288307539400819,1.0,1,70.05,3,0.1567460317460317,0,210.15,4.263383854543109,4.263383854543109,7.90100705199242
Male,No,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.0,165.45,1,4546,New,82.725,21.23830753940082,0.9619186046511627,2,43.0,3,0.3134920634920635,0,258.0,5.114694964021034,4.465908118654584,8.42222295382501
Female,Yes,Yes,No,35,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),100.5,3653.35,1,4745,Mature,104.38142857142856,35.73830753940082,1.0386211798152096,5,20.1,2,2.2003968253968256,0,201.0,8.203673517791433,4.620058798481842,8.465057436995709
Female,No,No,No,16,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,72.65,1194.3,1,2850,Growing,74.64375,7.888307539400827,1.0274432209222295,1,72.65,2,0.365079365079365,0,145.3,7.086152478883935,4.299324142908639,7.955425088912672
