customerid,city,zip_code,latitude,longitude,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn_value,churn_score,cltv,churn_reason,avg_monthly_charge,charge_vs_avg,payment_ratio,total_services,cost_per_service,high_risk,engagement_score,tenure_x_contract,charge_x_risk
8634-CILSZ,Jamul,91935,32.695681,-116.798386,Male,No,No,No,69,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),104.7,7220.35,1,71,6350,Competitor offered higher download speeds,104.64275362318841,39.938307539400824,0.999453234223385,5,20.94,1,2.672619047619048,69,104.7
6682-QJDGB,Borrego Springs,92004,33.200369,-116.192313,Male,No,No,Yes,40,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,55.25,2139.2,1,65,2810,Competitor offered more data,53.48,-9.511692460599178,0.9679638009049772,3,18.416666666666668,2,1.9841269841269842,0,110.5
8780-IXSTS,Carlsbad,92008,33.148116,-117.306043,Female,No,No,No,6,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.1,521.3,1,71,5656,Competitor made better offer,86.88333333333333,25.338307539400816,0.9642989271180171,3,30.03333333333333,3,0.5119047619047619,0,270.29999999999995
9530-EHPOH,El Cajon,92019,32.785165,-116.862648,Male,No,No,No,11,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,53.75,608.0,1,99,3407,Competitor had better devices,55.27272727272727,-11.011692460599178,1.0283298097251585,2,26.875,2,0.4384920634920635,0,107.5
0345-HKJVM,El Cajon,92021,32.832706,-116.873258,Female,No,No,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,89.3,577.6,1,100,5800,Don't know,96.26666666666667,24.53830753940082,1.0780141843971633,3,29.766666666666666,2,0.5119047619047619,0,178.6
3049-SOLAY,Fallbrook,92028,33.362575,-117.299644,Female,No,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.2,292.85,1,86,4176,Competitor offered higher download speeds,97.61666666666667,30.438307539400824,1.0253851540616246,3,31.733333333333334,3,1.4702380952380953,0,285.6
3317-HRTNN,Julian,92036,32.980678,-116.262854,Female,Yes,No,No,5,No,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,45.7,198.0,1,73,3561,Competitor offered higher download speeds,39.6,-19.061692460599176,0.8665207877461707,2,22.85,2,0.3551587301587301,0,91.4
3235-ETOOB,Lakeside,92040,32.909873,-116.906774,Male,No,Yes,No,8,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.5,609.9,1,88,3683,Competitor offered higher download speeds,76.2375,9.738307539400822,1.0233221476510066,2,37.25,3,1.3968253968253967,0,223.5
8058-INTPH,Oceanside,92056,33.194742,-117.29032,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.65,79.65,1,71,2119,Competitor offered more data,79.65,14.888307539400827,1.0,2,39.825,3,0.2996031746031746,0,238.95000000000002
5569-OUICF,Santee,92071,32.847336,-116.997605,Female,Yes,Yes,No,28,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),101.3,2812.2,1,68,4994,Competitor offered more data,100.43571428571428,36.53830753940082,0.9914680581018191,4,25.325,2,1.9603174603174602,0,202.6
8821-XNHVZ,Solana Beach,92075,33.001813,-117.263628,Female,No,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,80.05,80.05,1,82,2943,Competitor offered more data,80.05,15.288307539400819,1.0,2,40.025,2,1.2996031746031744,0,160.1
2082-OJVTK,San Marcos,92078,33.119028,-117.166036,Male,No,Yes,No,29,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,89.2,2698.35,1,91,5292,Competitor made better offer,93.04655172413793,24.438307539400824,1.0431227771764342,3,29.733333333333334,3,1.8313492063492065,0,267.6
5940-NFXKV,Rancho Santa Fe,92091,32.99356,-117.207121,Male,No,Yes,No,19,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.65,1465.75,1,88,3427,Competitor made better offer,77.14473684210526,18.888307539400827,0.922232359140529,2,41.825,3,1.5496031746031744,0,250.95000000000002
8053-WWDRO,San Diego,92105,32.741859,-117.090353,Female,No,Yes,No,6,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),19.5,146.3,1,67,5579,Price too high,24.383333333333336,-45.26169246059918,1.2504273504273504,1,19.5,1,1.226190476190476,0,19.5
9564-KCLHR,San Diego,92106,32.71346,-117.236378,Male,No,No,No,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,51.25,51.25,1,94,2180,Product dissatisfaction,51.25,-13.511692460599178,1.0,2,25.625,1,0.2996031746031746,0,51.25
2082-CEFLT,San Diego,92109,32.787836,-117.232376,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.6,45.6,1,88,3037,Service dissatisfaction,45.6,-19.161692460599177,1.0,1,45.6,3,0.15674603174603174,0,136.8
1213-NGCUN,San Diego,92111,32.805518,-117.169052,Female,No,No,No,6,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),49.65,267.35,1,88,4248,Lack of self-service on Website,44.55833333333334,-15.11169246059918,0.8974488083249414,2,24.825,2,0.369047619047619,0,99.3
5688-KZTSN,San Diego,92121,32.898613,-117.202937,Male,No,Yes,Yes,15,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,20.0,288.05,1,73,4672,Network reliability,19.203333333333333,-44.76169246059918,0.9601666666666667,1,20.0,3,2.3511904761904763,0,60.0
2894-QOJRX,San Diego,92124,32.827238,-117.089287,Female,No,Yes,No,25,No,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),34.0,853.0,1,93,5024,Limited range of services,34.12,-30.76169246059918,1.0035294117647058,1,34.0,2,1.4900793650793651,0,68.0
5747-PMBSQ,San Diego,92126,32.886925,-117.152162,Male,Yes,Yes,No,10,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,92.5,934.1,1,77,2415,Lack of affordable download/upload speed,93.41,27.73830753940082,1.0098378378378379,5,18.5,2,1.8531746031746033,0,185.0
3143-JQEGI,San Diego,92129,32.961064,-117.134917,Female,No,Yes,No,13,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,88.35,1222.8,1,81,3740,Long distance charges,94.06153846153846,23.588307539400816,1.0646467284837404,3,29.45,2,1.6091269841269842,0,176.7
6386-SZZKH,San Diego,92130,32.957195,-117.202542,Female,No,Yes,No,49,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),107.95,5293.2,1,92,5785,Extra data charges,108.02448979591837,43.188307539400824,1.0006900397954457,6,17.991666666666667,1,4.537698412698413,98,107.95
2982-IHMFT,Indian Wells,92210,33.537646,-116.291089,Female,Yes,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.45,74.45,1,67,4291,Price too high,74.45,9.688307539400824,1.0,1,74.45,2,0.15674603174603174,0,148.9
3521-SYVOR,Palm Desert,92211,33.762759,-116.324817,Female,No,No,No,37,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,64.75,2345.2,1,80,5554,Product dissatisfaction,63.38378378378378,-0.01169246059917839,0.9789001356568924,3,21.583333333333332,3,0.9424603174603174,0,194.25
9526-JAWYF,Blythe,92225,33.674583,-114.71612,Male,No,No,No,26,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,89.8,2335.3,1,71,3452,Service dissatisfaction,89.81923076923077,25.03830753940082,1.00021415110502,4,22.45,2,0.9325396825396826,0,179.6
5649-VUKMC,Coachella,92236,33.680031,-116.171678,Female,No,No,No,12,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Mailed check,95.5,1115.15,1,88,3538,Lack of self-service on Website,92.92916666666667,30.73830753940082,0.9730802792321118,4,23.875,0,1.7380952380952381,12,0.0
5143-EGQFK,Imperial,92251,32.858595,-115.662709,Female,Yes,No,No,10,No,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,29.65,291.4,1,89,5702,Network reliability,29.139999999999997,-35.11169246059918,0.9827993254637436,1,29.65,3,0.28174603174603174,0,88.94999999999999
4919-IKATY,Joshua Tree,92252,34.167236,-116.281511,Male,No,Yes,No,5,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.5,453.75,1,98,5141,Don't know,90.75,19.73830753940082,1.0739644970414202,3,28.166666666666668,3,1.498015873015873,0,253.5
9050-QLROH,Niland,92257,33.345825,-115.596574,Male,No,No,No,18,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.7,1597.25,1,89,2931,Competitor had better devices,88.73611111111111,25.938307539400824,0.9783474212911919,3,30.233333333333334,2,0.6785714285714286,0,181.4
6168-WFVVF,Palm Springs,92262,33.839989,-116.659215,Female,Yes,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,235.5,1,98,5165,Competitor offered higher download speeds,78.5,5.538307539400819,1.116642958748222,1,70.3,3,0.1845238095238095,0,210.89999999999998
0877-SDMBN,Parker Dam,92267,34.273872,-114.192901,Female,No,No,No,54,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),103.95,5639.05,1,99,6117,Competitor offered more data,104.42685185185185,39.188307539400824,1.0045873194021342,5,20.79,1,2.4642857142857144,54,103.95
8065-YKXKD,Seeley,92273,32.790282,-115.689559,Female,No,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.75,799.65,1,69,5578,Competitor made better offer,79.965,9.988307539400822,1.0697658862876254,1,74.75,3,0.28174603174603174,0,224.25
9637-EIHEQ,Thermal,92274,33.53604,-116.119222,Female,No,No,No,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,50.8,50.8,1,68,4535,Don't know,50.8,-13.961692460599181,1.0,2,25.4,3,0.2996031746031746,0,152.39999999999998
9689-PTNPG,Vidal,92280,34.264124,-114.717964,Male,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.25,144.55,1,80,5055,Competitor had better devices,72.275,15.488307539400822,0.9006230529595016,2,40.125,3,0.3134920634920635,0,240.75
9465-RWMXL,Westmorland,92281,33.03679,-115.60503,Male,No,Yes,No,32,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.9,2447.95,1,90,5949,Competitor offered higher download speeds,76.4984375,14.138307539400827,0.9695619455006336,2,39.45,3,1.73015873015873,0,236.70000000000002
2362-IBOOY,Winterhaven,92283,32.852947,-114.850784,Male,No,No,No,36,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.75,3050.15,1,76,5272,Competitor offered higher download speeds,84.72638888888889,19.98830753940082,0.999721402818748,2,42.375,3,0.7857142857142857,0,254.25
0843-WTBXE,Landers,92285,34.341737,-116.539416,Male,No,No,No,53,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),85.45,4517.25,1,90,4753,Competitor offered higher download speeds,85.23113207547169,20.688307539400824,0.9974386433642094,2,42.725,1,1.0218253968253967,0,85.45
5515-IDEJJ,Angelus Oaks,92305,34.1678,-116.86433,Male,No,Yes,Yes,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.9,19.9,1,67,5441,Competitor offered more data,19.9,-44.86169246059918,1.0,1,19.9,1,2.1567460317460316,0,19.9
7450-NWRTR,Apple Valley,92308,34.424926,-117.184503,Male,Yes,No,No,12,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.45,1200.15,1,98,2819,Competitor offered more data,100.0125,34.688307539400824,1.005656108597285,4,24.8625,3,0.738095238095238,0,298.35
5376-DEQCP,Barstow,92311,34.965648,-117.001509,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.6,70.6,1,85,4063,Competitor offered more data,70.6,5.838307539400816,1.0,1,70.6,3,0.15674603174603174,0,211.79999999999998
9095-HFAFX,Big Bear City,92314,34.278967,-116.773825,Female,No,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),81.0,389.6,1,96,3718,Competitor made better offer,77.92,16.23830753940082,0.9619753086419753,2,40.5,2,0.3551587301587301,0,162.0
2379-ENZGV,Bloomington,92316,34.059722,-117.39104,Male,No,No,No,6,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.85,523.5,1,72,3420,Competitor made better offer,87.25,20.088307539400816,1.028285209192693,3,28.28333333333333,3,0.5119047619047619,0,254.54999999999998
6005-OBZPH,Ludlow,92338,34.702766,-116.093376,Female,Yes,No,No,26,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,89.15,2277.65,1,89,4074,Price too high,87.60192307692309,24.388307539400827,0.9826351438802364,3,29.71666666666667,3,0.7896825396825397,0,267.45000000000005
7932-WPTDS,Green Valley Lake,92341,34.244411,-117.072654,Female,Yes,Yes,No,1,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.8,24.8,1,73,5377,Product dissatisfaction,24.8,-39.96169246059918,1.0,0,24.8,3,1.0138888888888888,0,74.4
2722-VOJQL,Highland,92346,34.129677,-117.154277,Male,No,No,No,64,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),105.65,6903.1,1,98,4870,Service dissatisfaction,107.8609375,40.88830753940083,1.0209269995267392,5,21.130000000000003,1,2.6031746031746033,64,105.65
5228-EXCET,Newberry Springs,92365,34.89326,-116.505958,Male,No,No,No,13,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.85,1008.7,1,85,5964,Lack of self-service on Website,77.5923076923077,16.088307539400816,0.9597069597069597,2,40.425,3,0.4662698412698413,0,242.54999999999998
7394-FKDNK,Redlands,92374,34.064073,-117.166158,Female,No,Yes,No,9,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,89.45,853.1,1,91,4971,Network reliability,94.78888888888889,24.688307539400824,1.0596857338053536,3,29.816666666666666,2,1.5535714285714286,0,178.9
6331-LWDTQ,Rialto,92377,34.156758,-117.404686,Male,No,No,No,10,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),72.15,794.25,1,98,2457,Limited range of services,79.425,7.388307539400827,1.1008316008316008,3,24.05,2,0.5674603174603174,0,144.3
1597-FZREH,Shoshone,92384,35.924252,-116.188668,Female,No,No,No,2,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,76.4,160.8,1,100,3005,Lack of affordable download/upload speed,80.4,11.638307539400827,1.0523560209424083,5,15.280000000000001,2,0.7420634920634921,0,152.8
7000-WCEVQ,Wrightwood,92397,34.358321,-117.618263,Female,Yes,No,No,20,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,61.6,1174.35,1,85,3866,Long distance charges,58.717499999999994,-3.161692460599177,0.9532061688311687,2,30.8,2,0.5634920634920635,0,123.2
0727-IWKVK,Yermo,92398,35.013299,-116.834092,Male,No,Yes,No,9,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.9,741.7,1,100,4748,Extra data charges,82.41111111111111,15.138307539400827,1.031428174106522,3,26.633333333333336,3,1.5535714285714286,0,239.70000000000002
5959-BELXA,Yucaipa,92399,34.04597,-117.011825,Male,Yes,No,No,32,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),96.15,3019.25,1,79,2246,Price too high,94.3515625,31.388307539400827,0.9812955018200727,3,32.050000000000004,2,0.873015873015873,0,192.3
3512-IZIKN,San Bernardino,92404,34.183286,-117.221722,Female,No,Yes,No,70,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),65.3,4759.75,1,85,5591,Product dissatisfaction,67.99642857142857,0.5383075394008188,1.0412929337125356,4,16.325,0,4.5436507936507935,140,0.0
6141-OOXUQ,San Bernardino,92411,34.122501,-117.320138,Male,No,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.65,19.65,1,69,5717,Service dissatisfaction,19.65,-45.11169246059918,1.0,1,19.65,1,0.15674603174603174,0,19.65
7503-ZGUZJ,Riverside,92505,33.920907,-117.489426,Male,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,84.65,84.65,1,79,4261,Lack of self-service on Website,84.65,19.888307539400827,1.0,2,42.325,2,0.2996031746031746,0,169.3
2506-TNFCO,Riverside,92509,34.004379,-117.447864,Female,Yes,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.55,69.55,1,67,5948,Network reliability,69.55,4.788307539400819,1.0,1,69.55,3,1.1567460317460316,0,208.64999999999998
8718-PTMEZ,Lake Elsinore,92530,33.655421,-117.391751,Female,No,No,No,13,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,31.05,347.25,1,97,5131,Don't know,26.71153846153846,-33.71169246059918,0.8602749907097732,1,31.05,3,0.3234126984126984,0,93.15
2207-OBZNX,Aguanga,92536,33.482243,-116.827173,Male,No,No,No,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,51.0,354.05,1,90,3736,Attitude of service provider,50.57857142857143,-13.761692460599178,0.9917366946778712,2,25.5,2,0.3829365079365079,0,102.0
6142-VSJQO,Homeland,92548,33.761894,-117.120868,Female,No,Yes,Yes,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.35,44.35,1,90,4599,Attitude of support person,44.35,-20.411692460599177,1.0,1,44.35,2,2.1567460317460316,0,88.7
6437-UKHMV,Moreno Valley,92557,33.970661,-117.255039,Female,No,No,No,7,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.7,586.05,1,98,3109,Attitude of support person,83.72142857142856,14.938307539400824,1.050457071159706,2,39.85,3,0.3829365079365079,0,239.10000000000002
1114-CENIM,San Jacinto,92582,33.806708,-117.02007,Male,No,No,Yes,54,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),55.0,3092.65,1,84,5282,Don't know,57.2712962962963,-9.761692460599178,1.0412962962962964,2,27.5,2,2.0357142857142856,0,110.0
6060-DRTNL,San Jacinto,92583,33.796568,-116.924723,Female,Yes,No,No,5,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,84.85,415.55,1,74,3305,Attitude of service provider,83.11,20.088307539400816,0.9794932233352976,3,28.28333333333333,2,0.498015873015873,0,169.7
8473-VUVJN,Temecula,92590,33.475493,-117.219551,Male,Yes,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.65,73.65,1,86,5443,Attitude of service provider,73.65,8.888307539400827,1.0,1,73.65,3,0.15674603174603174,0,220.95000000000002
6289-CPNLD,Temecula,92591,33.540604,-117.10909,Male,No,Yes,No,33,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,73.9,2405.05,1,73,5374,Attitude of service provider,72.88030303030304,9.138307539400827,0.9862016648214212,5,14.780000000000001,1,3.172619047619048,33,73.9
5536-SLHPM,Temecula,92592,33.507255,-117.029473,Female,No,Yes,No,55,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,77.75,4458.15,1,79,4398,Attitude of support person,81.05727272727272,12.988307539400822,1.0425372698041508,2,38.875,3,2.0496031746031744,0,233.25
0196-VULGZ,Irvine,92620,33.716136,-117.752574,Female,Yes,Yes,No,6,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.35,474.9,1,77,5721,Deceased,79.14999999999999,19.588307539400816,0.9383521043272081,2,42.175,3,1.3690476190476188,0,253.04999999999998
8837-VVWLQ,Capistrano Beach,92624,33.458754,-117.665104,Female,No,No,No,8,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,84.95,668.4,1,81,4437,Moved,83.55,20.188307539400824,0.9835197174808711,3,28.316666666666666,2,0.5396825396825397,0,169.9
2696-NARTR,Corona Del Mar,92625,33.600987,-117.862734,Male,No,No,No,11,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,73.85,926.25,1,66,3634,Moved,84.20454545454545,9.088307539400816,1.140210500400074,2,36.925,3,0.4384920634920635,0,221.54999999999998
7614-QVWQL,Costa Mesa,92627,33.645672,-117.922613,Male,No,Yes,No,49,No,No,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),51.8,2541.25,1,67,5375,Moved,51.86224489795919,-12.961692460599181,1.001201638956741,3,17.266666666666666,1,3.109126984126984,49,51.8
1976-CFOCS,Dana Point,92629,33.477923,-117.705314,Female,Yes,Yes,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,46.0,46.0,1,67,4531,Competitor had better devices,46.0,-18.76169246059918,1.0,1,46.0,2,1.1567460317460316,0,92.0
4631-OACRM,Lake Forest,92630,33.644849,-117.684254,Male,Yes,No,No,15,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.4,1156.1,1,74,3621,Competitor offered higher download speeds,77.07333333333332,14.638307539400827,0.9706968933669184,2,39.7,3,0.49404761904761907,0,238.20000000000002
3755-JBMNH,Huntington Beach,92648,33.679659,-118.016195,Male,Yes,Yes,No,16,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),71.8,1167.8,1,86,3327,Competitor offered more data,72.9875,7.038307539400819,1.0165389972144847,1,71.8,2,1.3650793650793651,0,143.6
6345-ULYRW,Laguna Beach,92651,33.570023,-117.773669,Male,Yes,Yes,No,44,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Mailed check,88.4,3912.9,1,99,2674,Competitor made better offer,88.92954545454546,23.638307539400827,1.0059903331962154,3,29.46666666666667,0,3.0396825396825395,44,0.0
1809-DMJHQ,Newport Beach,92660,33.634626,-117.874882,Female,No,No,Yes,5,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,46.0,221.7,1,85,4846,Competitor had better devices,44.339999999999996,-18.76169246059918,0.9639130434782608,1,46.0,1,1.2123015873015872,0,46.0
